date,type,name,age,median,upper
2020-03-12,cumulative,cases,[50 - 59],17,26
2020-03-12,cumulative,cases,[60 - 69],14,22
2020-03-12,cumulative,cases,[70 - 79],9,15
2020-03-12,cumulative,cases,80+,5,9
2020-03-12,cumulative,cases,total,119.86379996222993,125.451266940128
2020-03-12,cumulative,hospital,[0 - 9],0,0
2020-03-12,cumulative,hospital,[10 - 19],0,0
2020-03-12,cumulative,hospital,[20 - 29],0,1
2020-03-12,cumulative,hospital,[30 - 39],0,1
2020-03-12,cumulative,hospital,[40 - 49],0,1
2020-03-12,cumulative,hospital,[50 - 59],0,2
2020-03-12,cumulative,hospital,[60 - 69],0,2
2020-03-12,cumulative,hospital,[70 - 79],0,2
2020-03-12,cumulative,hospital,80+,0,2
2020-03-12,cumulative,hospital,total,2,6
2020-03-12,cumulative,icu,[0 - 9],0,0
2020-03-12,cumulative,icu,[10 - 19],0,0
2020-03-12,cumulative,icu,[20 - 29],0,0
2020-03-12,cumulative,icu,[30 - 39],0,0
2020-03-12,cumulative,icu,[40 - 49],0,0
2020-03-12,cumulative,icu,[50 - 59],0,0
2020-03-12,cumulative,icu,[60 - 69],0,0
2020-03-12,cumulative,icu,[70 - 79],0,0
2020-03-12,cumulative,icu,80+,0,0
2020-03-12,cumulative,icu,total,0,0
2020-03-13,active,cases,[0 - 9],3,7
2020-03-13,active,cases,[10 - 19],10,16
2020-03-13,active,cases,[20 - 29],24,34
2020-03-13,active,cases,[30 - 39],29,39
2020-03-13,active,cases,[40 - 49],21,31
2020-03-13,active,cases,[50 - 59],20,29
2020-03-13,active,cases,[60 - 69],17,26
2020-03-13,active,cases,[70 - 79],10,17
2020-03-13,active,cases,80+,6,11
2020-03-13,active,cases,total,143.5888997980731,149.84882659388862
2020-03-13,active,hospital,[0 - 9],0,0
2020-03-13,active,hospital,[10 - 19],0,0
2020-03-13,active,hospital,[20 - 29],0,1
2020-03-13,active,hospital,[30 - 39],0,2
2020-03-13,active,hospital,[40 - 49],0,2
2020-03-13,active,hospital,[50 - 59],0,2
2020-03-13,active,hospital,[60 - 69],1,3
2020-03-13,active,hospital,[70 - 79],1,3
2020-03-13,active,hospital,80+,0,2
2020-03-13,active,hospital,total,3,7
2020-03-13,active,icu,[0 - 9],0,0
2020-03-13,active,icu,[10 - 19],0,0
2020-03-13,active,icu,[20 - 29],0,0
2020-03-13,active,icu,[30 - 39],0,0
2020-03-13,active,icu,[40 - 49],0,0
2020-03-13,active,icu,[50 - 59],0,1
2020-03-13,active,icu,[60 - 69],0,1
2020-03-13,active,icu,[70 - 79],0,1
2020-03-13,active,icu,80+,0,1
2020-03-13,active,icu,total,0,2
2020-03-13,cumulative,cases,[0 - 9],3,7
2020-03-13,cumulative,cases,[10 - 19],10,17
2020-03-13,cumulative,cases,[20 - 29],24,33
2020-03-13,cumulative,cases,[30 - 39],29,39
2020-03-13,cumulative,cases,[40 - 49],22,30
2020-03-13,cumulative,cases,[50 - 59],21,29
2020-03-13,cumulative,cases,[60 - 69],17,25
2020-03-13,cumulative,cases,[70 - 79],11,18
2020-03-13,cumulative,cases,80+,6,11
2020-03-13,cumulative,cases,total,143.5888997980731,149.84882659388862
2020-03-13,cumulative,hospital,[0 - 9],0,0
2020-03-13,cumulative,hospital,[10 - 19],0,0
2020-03-13,cumulative,hospital,[20 - 29],0,1
2020-03-13,cumulative,hospital,[30 - 39],0,1
2020-03-13,cumulative,hospital,[40 - 49],0,2
2020-03-13,cumulative,hospital,[50 - 59],0,2
2020-03-13,cumulative,hospital,[60 - 69],1,3
2020-03-13,cumulative,hospital,[70 - 79],1,3
2020-03-13,cumulative,hospital,80+,0,2
2020-03-13,cumulative,hospital,total,3,7
2020-03-13,cumulative,icu,[0 - 9],0,0
2020-03-13,cumulative,icu,[10 - 19],0,0
2020-03-13,cumulative,icu,[20 - 29],0,0
2020-03-13,cumulative,icu,[30 - 39],0,0
2020-03-13,cumulative,icu,[40 - 49],0,0
2020-03-13,cumulative,icu,[50 - 59],0,1
2020-03-13,cumulative,icu,[60 - 69],0,1
2020-03-13,cumulative,icu,[70 - 79],0,1
2020-03-13,cumulative,icu,80+,0,1
2020-03-13,cumulative,icu,total,0,2
2020-03-14,active,cases,[0 - 9],4,8
2020-03-14,active,cases,[10 - 19],12,19
2020-03-14,active,cases,[20 - 29],29,39
2020-03-14,active,cases,[30 - 39],35,47
2020-03-14,active,cases,[40 - 49],26,36
2020-03-14,active,cases,[50 - 59],24,34
2020-03-14,active,cases,[60 - 69],20,29
2020-03-14,active,cases,[70 - 79],13,20
2020-03-14,active,cases,80+,7,13
2020-03-14,active,cases,total,171.5942636512097,178.68797140987832
2020-03-14,active,hospital,[0 - 9],0,0
2020-03-14,active,hospital,[10 - 19],0,0
2020-03-14,active,hospital,[20 - 29],0,1
2020-03-14,active,hospital,[30 - 39],0,2
2020-03-14,active,hospital,[40 - 49],0,2
2020-03-14,active,hospital,[50 - 59],0,2
2020-03-14,active,hospital,[60 - 69],1,3
2020-03-14,active,hospital,[70 - 79],1,3
2020-03-14,active,hospital,80+,0,2
2020-03-14,active,hospital,total,4,8
2020-03-14,active,icu,[0 - 9],0,0
2020-03-14,active,icu,[10 - 19],0,0
2020-03-14,active,icu,[20 - 29],0,0
2020-03-14,active,icu,[30 - 39],0,0
2020-03-14,active,icu,[40 - 49],0,0
2020-03-14,active,icu,[50 - 59],0,1
2020-03-14,active,icu,[60 - 69],0,1
2020-03-14,active,icu,[70 - 79],0,1
2020-03-14,active,icu,80+,0,1
2020-03-14,active,icu,total,0,2
2020-03-14,cumulative,cases,[0 - 9],3,8
2020-03-14,cumulative,cases,[10 - 19],12,19
2020-03-14,cumulative,cases,[20 - 29],29,40
2020-03-14,cumulative,cases,[30 - 39],35,46
2020-03-14,cumulative,cases,[40 - 49],26,35
2020-03-14,cumulative,cases,[50 - 59],24,34
2020-03-14,cumulative,cases,[60 - 69],21,29
2020-03-14,cumulative,cases,[70 - 79],12,20
2020-03-14,cumulative,cases,80+,7,13
2020-03-14,cumulative,cases,total,171.5942636512097,178.68797140987832
2020-03-14,cumulative,hospital,[0 - 9],0,0
2020-03-14,cumulative,hospital,[10 - 19],0,0
2020-03-14,cumulative,hospital,[20 - 29],0,1
2020-03-14,cumulative,hospital,[30 - 39],0,2
2020-03-14,cumulative,hospital,[40 - 49],0,2
2020-03-14,cumulative,hospital,[50 - 59],1,3
2020-03-14,cumulative,hospital,[60 - 69],1,3
2020-03-14,cumulative,hospital,[70 - 79],1,3
2020-03-14,cumulative,hospital,80+,0,2
2020-03-14,cumulative,hospital,total,4,8
2020-03-14,cumulative,icu,[0 - 9],0,0
2020-03-14,cumulative,icu,[10 - 19],0,0
2020-03-14,cumulative,icu,[20 - 29],0,0
2020-03-14,cumulative,icu,[30 - 39],0,0
2020-03-14,cumulative,icu,[40 - 49],0,0
2020-03-14,cumulative,icu,[50 - 59],0,1
2020-03-14,cumulative,icu,[60 - 69],0,1
2020-03-14,cumulative,icu,[70 - 79],0,1
2020-03-14,cumulative,icu,80+,0,1
2020-03-14,cumulative,icu,total,0,2
2020-03-15,active,cases,[0 - 9],4,9
2020-03-15,active,cases,[10 - 19],14,22
2020-03-15,active,cases,[20 - 29],34,45
2020-03-15,active,cases,[30 - 39],42,54
2020-03-15,active,cases,[40 - 49],31,41
2020-03-15,active,cases,[50 - 59],29,40
2020-03-15,active,cases,[60 - 69],24,35
2020-03-15,active,cases,[70 - 79],15,23
2020-03-15,active,cases,80+,8,15
2020-03-15,active,cases,total,204.353309937565,212.88596745519865
2020-03-15,active,hospital,[0 - 9],0,0
2020-03-15,active,hospital,[10 - 19],0,0
2020-03-15,active,hospital,[20 - 29],0,1
2020-03-15,active,hospital,[30 - 39],0,2
2020-03-15,active,hospital,[40 - 49],0,2
2020-03-15,active,hospital,[50 - 59],1,3
2020-03-15,active,hospital,[60 - 69],1,4
2020-03-15,active,hospital,[70 - 79],1,3
2020-03-15,active,hospital,80+,0,2
2020-03-15,active,hospital,total,4,9
2020-03-15,active,icu,[0 - 9],0,0
2020-03-15,active,icu,[10 - 19],0,0
2020-03-15,active,icu,[20 - 29],0,0
2020-03-15,active,icu,[30 - 39],0,0
2020-03-15,active,icu,[40 - 49],0,0
2020-03-15,active,icu,[50 - 59],0,1
2020-03-15,active,icu,[60 - 69],0,1
2020-03-15,active,icu,[70 - 79],0,1
2020-03-15,active,icu,80+,0,1
2020-03-15,active,icu,total,0,2
2020-03-15,cumulative,cases,[0 - 9],4,9
2020-03-15,cumulative,cases,[10 - 19],14,22
2020-03-15,cumulative,cases,[20 - 29],35,45
2020-03-15,cumulative,cases,[30 - 39],42,54
2020-03-15,cumulative,cases,[40 - 49],31,41
2020-03-15,cumulative,cases,[50 - 59],29,39
2020-03-15,cumulative,cases,[60 - 69],25,34
2020-03-15,cumulative,cases,[70 - 79],15,22
2020-03-15,cumulative,cases,80+,8,14
2020-03-15,cumulative,cases,total,204.353309937565,212.88596745519865
2020-03-15,cumulative,hospital,[0 - 9],0,0
2020-03-15,cumulative,hospital,[10 - 19],0,0
2020-03-15,cumulative,hospital,[20 - 29],0,1
2020-03-15,cumulative,hospital,[30 - 39],0,2
2020-03-15,cumulative,hospital,[40 - 49],0,2
2020-03-15,cumulative,hospital,[50 - 59],1,3
2020-03-15,cumulative,hospital,[60 - 69],1,4
2020-03-15,cumulative,hospital,[70 - 79],1,3
2020-03-15,cumulative,hospital,80+,0,2
2020-03-15,cumulative,hospital,total,4,9
2020-03-15,cumulative,icu,[0 - 9],0,0
2020-03-15,cumulative,icu,[10 - 19],0,0
2020-03-15,cumulative,icu,[20 - 29],0,0
2020-03-15,cumulative,icu,[30 - 39],0,0
2020-03-15,cumulative,icu,[40 - 49],0,0
2020-03-15,cumulative,icu,[50 - 59],0,1
2020-03-15,cumulative,icu,[60 - 69],0,1
2020-03-15,cumulative,icu,[70 - 79],0,1
2020-03-15,cumulative,icu,80+,0,1
2020-03-15,cumulative,icu,total,0,2
2020-03-16,active,cases,[0 - 9],5,10
2020-03-16,active,cases,[10 - 19],17,25
2020-03-16,active,cases,[20 - 29],41,53
2020-03-16,active,cases,[30 - 39],50,64
2020-03-16,active,cases,[40 - 49],37,48
2020-03-16,active,cases,[50 - 59],35,45
2020-03-16,active,cases,[60 - 69],29,39
2020-03-16,active,cases,[70 - 79],18,26
2020-03-16,active,cases,80+,10,16
2020-03-16,active,cases,total,242.57032079701526,252.17850977938042
2020-03-16,active,hospital,[0 - 9],0,0
2020-03-16,active,hospital,[10 - 19],0,0
2020-03-16,active,hospital,[20 - 29],0,1
2020-03-16,active,hospital,[30 - 39],0,2
2020-03-16,active,hospital,[40 - 49],0,2
2020-03-16,active,hospital,[50 - 59],1,3
2020-03-16,active,hospital,[60 - 69],1,4
2020-03-16,active,hospital,[70 - 79],1,4
2020-03-16,active,hospital,80+,1,3
2020-03-16,active,hospital,total,5,10
2020-03-16,active,icu,[0 - 9],0,0
2020-03-16,active,icu,[10 - 19],0,0
2020-03-16,active,icu,[20 - 29],0,0
2020-03-16,active,icu,[30 - 39],0,0
2020-03-16,active,icu,[40 - 49],0,0
2020-03-16,active,icu,[50 - 59],0,1
2020-03-16,active,icu,[60 - 69],0,1
2020-03-16,active,icu,[70 - 79],0,1
2020-03-16,active,icu,80+,0,1
2020-03-16,active,icu,total,0,2
2020-03-16,cumulative,cases,[0 - 9],5,10
2020-03-16,cumulative,cases,[10 - 19],17,25
2020-03-16,cumulative,cases,[20 - 29],41,53
2020-03-16,cumulative,cases,[30 - 39],50,62
2020-03-16,cumulative,cases,[40 - 49],37,49
2020-03-16,cumulative,cases,[50 - 59],34,45
2020-03-16,cumulative,cases,[60 - 69],29,40
2020-03-16,cumulative,cases,[70 - 79],18,26
2020-03-16,cumulative,cases,80+,10,16
2020-03-16,cumulative,cases,total,242.57032079701526,252.17850977938042
2020-03-16,cumulative,hospital,[0 - 9],0,0
2020-03-16,cumulative,hospital,[10 - 19],0,0
2020-03-16,cumulative,hospital,[20 - 29],0,1
2020-03-16,cumulative,hospital,[30 - 39],0,2
2020-03-16,cumulative,hospital,[40 - 49],0,2
2020-03-16,cumulative,hospital,[50 - 59],1,3
2020-03-16,cumulative,hospital,[60 - 69],1,4
2020-03-16,cumulative,hospital,[70 - 79],1,4
2020-03-16,cumulative,hospital,80+,1,3
2020-03-16,cumulative,hospital,total,5,10
2020-03-16,cumulative,icu,[0 - 9],0,0
2020-03-16,cumulative,icu,[10 - 19],0,0
2020-03-16,cumulative,icu,[20 - 29],0,0
2020-03-16,cumulative,icu,[30 - 39],0,0
2020-03-16,cumulative,icu,[40 - 49],0,0
2020-03-16,cumulative,icu,[50 - 59],0,1
2020-03-16,cumulative,icu,[60 - 69],0,1
2020-03-16,cumulative,icu,[70 - 79],0,1
2020-03-16,cumulative,icu,80+,0,1
2020-03-16,cumulative,icu,total,0,2
2020-03-17,active,cases,[0 - 9],6,11
2020-03-17,active,cases,[10 - 19],20,29
2020-03-17,active,cases,[20 - 29],49,61
2020-03-17,active,cases,[30 - 39],59,73
2020-03-17,active,cases,[40 - 49],43,56
2020-03-17,active,cases,[50 - 59],41,53
2020-03-17,active,cases,[60 - 69],34,46
2020-03-17,active,cases,[70 - 79],21,31
2020-03-17,active,cases,80+,12,19
2020-03-17,active,cases,total,287.06357587637103,297.56047208758156
2020-03-17,active,hospital,[0 - 9],0,0
2020-03-17,active,hospital,[10 - 19],0,0
2020-03-17,active,hospital,[20 - 29],0,1
2020-03-17,active,hospital,[30 - 39],0,2
2020-03-17,active,hospital,[40 - 49],0,2
2020-03-17,active,hospital,[50 - 59],1,4
2020-03-17,active,hospital,[60 - 69],1,4
2020-03-17,active,hospital,[70 - 79],1,4
2020-03-17,active,hospital,80+,1,3
2020-03-17,active,hospital,total,6,12
2020-03-17,active,icu,[0 - 9],0,0
2020-03-17,active,icu,[10 - 19],0,0
2020-03-17,active,icu,[20 - 29],0,0
2020-03-17,active,icu,[30 - 39],0,0
2020-03-17,active,icu,[40 - 49],0,0
2020-03-17,active,icu,[50 - 59],0,1
2020-03-17,active,icu,[60 - 69],0,1
2020-03-17,active,icu,[70 - 79],0,1
2020-03-17,active,icu,80+,0,1
2020-03-17,active,icu,total,0,2
2020-03-17,cumulative,cases,[0 - 9],6,12
2020-03-17,cumulative,cases,[10 - 19],20,29
2020-03-17,cumulative,cases,[20 - 29],49,61
2020-03-17,cumulative,cases,[30 - 39],59,73
2020-03-17,cumulative,cases,[40 - 49],43,55
2020-03-17,cumulative,cases,[50 - 59],41,53
2020-03-17,cumulative,cases,[60 - 69],35,46
2020-03-17,cumulative,cases,[70 - 79],21,30
2020-03-17,cumulative,cases,80+,12,19
2020-03-17,cumulative,cases,total,287.06357587637103,297.56047208758156
2020-03-17,cumulative,hospital,[0 - 9],0,0
2020-03-17,cumulative,hospital,[10 - 19],0,0
2020-03-17,cumulative,hospital,[20 - 29],0,1
2020-03-17,cumulative,hospital,[30 - 39],0,2
2020-03-17,cumulative,hospital,[40 - 49],0,2
2020-03-17,cumulative,hospital,[50 - 59],1,4
2020-03-17,cumulative,hospital,[60 - 69],2,4
2020-03-17,cumulative,hospital,[70 - 79],1,4
2020-03-17,cumulative,hospital,80+,1,3
2020-03-17,cumulative,hospital,total,7,12
2020-03-17,cumulative,icu,[0 - 9],0,0
2020-03-17,cumulative,icu,[10 - 19],0,0
2020-03-17,cumulative,icu,[20 - 29],0,0
2020-03-17,cumulative,icu,[30 - 39],0,0
2020-03-17,cumulative,icu,[40 - 49],0,0
2020-03-17,cumulative,icu,[50 - 59],0,1
2020-03-17,cumulative,icu,[60 - 69],0,1
2020-03-17,cumulative,icu,[70 - 79],0,1
2020-03-17,cumulative,icu,80+,0,1
2020-03-17,cumulative,icu,total,0,2
2020-03-18,active,cases,[0 - 9],7,12
2020-03-18,active,cases,[10 - 19],24,33
2020-03-18,active,cases,[20 - 29],57,72
2020-03-18,active,cases,[30 - 39],70,85
2020-03-18,active,cases,[40 - 49],51,64
2020-03-18,active,cases,[50 - 59],48,62
2020-03-18,active,cases,[60 - 69],41,53
2020-03-18,active,cases,[70 - 79],24,34
2020-03-18,active,cases,80+,14,21
2020-03-18,active,cases,total,338.0538075801897,350.5320316052029
2020-03-18,active,hospital,[0 - 9],0,0
2020-03-18,active,hospital,[10 - 19],0,0
2020-03-18,active,hospital,[20 - 29],0,1
2020-03-18,active,hospital,[30 - 39],0,2
2020-03-18,active,hospital,[40 - 49],1,3
2020-03-18,active,hospital,[50 - 59],1,4
2020-03-18,active,hospital,[60 - 69],2,5
2020-03-18,active,hospital,[70 - 79],2,5
2020-03-18,active,hospital,80+,1,3
2020-03-18,active,hospital,total,8,14
2020-03-18,active,icu,[0 - 9],0,0
2020-03-18,active,icu,[10 - 19],0,0
2020-03-18,active,icu,[20 - 29],0,0
2020-03-18,active,icu,[30 - 39],0,0
2020-03-18,active,icu,[40 - 49],0,0
2020-03-18,active,icu,[50 - 59],0,1
2020-03-18,active,icu,[60 - 69],0,1
2020-03-18,active,icu,[70 - 79],0,1
2020-03-18,active,icu,80+,0,1
2020-03-18,active,icu,total,1,3
2020-03-18,cumulative,cases,[0 - 9],7,12
2020-03-18,cumulative,cases,[10 - 19],24,33
2020-03-18,cumulative,cases,[20 - 29],57,72
2020-03-18,cumulative,cases,[30 - 39],70,85
2020-03-18,cumulative,cases,[40 - 49],52,64
2020-03-18,cumulative,cases,[50 - 59],48,62
2020-03-18,cumulative,cases,[60 - 69],41,53
2020-03-18,cumulative,cases,[70 - 79],25,34
2020-03-18,cumulative,cases,80+,13,21
2020-03-18,cumulative,cases,total,338.0538075801897,350.5320316052029
2020-03-18,cumulative,hospital,[0 - 9],0,0
2020-03-18,cumulative,hospital,[10 - 19],0,1
2020-03-18,cumulative,hospital,[20 - 29],0,1
2020-03-18,cumulative,hospital,[30 - 39],1,2
2020-03-18,cumulative,hospital,[40 - 49],1,3
2020-03-18,cumulative,hospital,[50 - 59],1,4
2020-03-18,cumulative,hospital,[60 - 69],2,5
2020-03-18,cumulative,hospital,[70 - 79],2,5
2020-03-18,cumulative,hospital,80+,1,4
2020-03-18,cumulative,hospital,total,8,14
2020-03-18,cumulative,icu,[0 - 9],0,0
2020-03-18,cumulative,icu,[10 - 19],0,0
2020-03-18,cumulative,icu,[20 - 29],0,0
2020-03-18,cumulative,icu,[30 - 39],0,0
2020-03-18,cumulative,icu,[40 - 49],0,0
2020-03-18,cumulative,icu,[50 - 59],0,1
2020-03-18,cumulative,icu,[60 - 69],0,1
2020-03-18,cumulative,icu,[70 - 79],0,2
2020-03-18,cumulative,icu,80+,0,1
2020-03-18,cumulative,icu,total,1,3
2020-03-19,active,cases,[0 - 9],8,14
2020-03-19,active,cases,[10 - 19],28,38
2020-03-19,active,cases,[20 - 29],67,83
2020-03-19,active,cases,[30 - 39],83,99
2020-03-19,active,cases,[40 - 49],60,75
2020-03-19,active,cases,[50 - 59],56,71
2020-03-19,active,cases,[60 - 69],48,61
2020-03-19,active,cases,[70 - 79],29,40
2020-03-19,active,cases,80+,16,24
2020-03-19,active,cases,total,396.137456632085,411.7376408916373
2020-03-19,active,hospital,[0 - 9],0,0
2020-03-19,active,hospital,[10 - 19],0,1
2020-03-19,active,hospital,[20 - 29],0,1
2020-03-19,active,hospital,[30 - 39],1,3
2020-03-19,active,hospital,[40 - 49],1,3
2020-03-19,active,hospital,[50 - 59],1,4
2020-03-19,active,hospital,[60 - 69],2,6
2020-03-19,active,hospital,[70 - 79],2,6
2020-03-19,active,hospital,80+,1,4
2020-03-19,active,hospital,total,10,16
2020-03-19,active,icu,[0 - 9],0,0
2020-03-19,active,icu,[10 - 19],0,0
2020-03-19,active,icu,[20 - 29],0,0
2020-03-19,active,icu,[30 - 39],0,0
2020-03-19,active,icu,[40 - 49],0,1
2020-03-19,active,icu,[50 - 59],0,1
2020-03-19,active,icu,[60 - 69],0,1
2020-03-19,active,icu,[70 - 79],0,2
2020-03-19,active,icu,80+,0,1
2020-03-19,active,icu,total,1,3
2020-03-19,cumulative,cases,[0 - 9],8,14
2020-03-19,cumulative,cases,[10 - 19],28,39
2020-03-19,cumulative,cases,[20 - 29],67,82
2020-03-19,cumulative,cases,[30 - 39],82,99
2020-03-19,cumulative,cases,[40 - 49],60,75
2020-03-19,cumulative,cases,[50 - 59],57,71
2020-03-19,cumulative,cases,[60 - 69],48,62
2020-03-19,cumulative,cases,[70 - 79],29,39
2020-03-19,cumulative,cases,80+,16,24
2020-03-19,cumulative,cases,total,396.137456632085,411.7376408916373
2020-03-19,cumulative,hospital,[0 - 9],0,0
2020-03-19,cumulative,hospital,[10 - 19],0,0
2020-03-19,cumulative,hospital,[20 - 29],0,1
2020-03-19,cumulative,hospital,[30 - 39],1,3
2020-03-19,cumulative,hospital,[40 - 49],1,3
2020-03-19,cumulative,hospital,[50 - 59],2,5
2020-03-19,cumulative,hospital,[60 - 69],2,6
2020-03-19,cumulative,hospital,[70 - 79],2,5
2020-03-19,cumulative,hospital,80+,1,4
2020-03-19,cumulative,hospital,total,9,16
2020-03-19,cumulative,icu,[0 - 9],0,0
2020-03-19,cumulative,icu,[10 - 19],0,0
2020-03-19,cumulative,icu,[20 - 29],0,0
2020-03-19,cumulative,icu,[30 - 39],0,0
2020-03-19,cumulative,icu,[40 - 49],0,1
2020-03-19,cumulative,icu,[50 - 59],0,1
2020-03-19,cumulative,icu,[60 - 69],0,2
2020-03-19,cumulative,icu,[70 - 79],0,2
2020-03-19,cumulative,icu,80+,0,1
2020-03-19,cumulative,icu,total,1,3
2020-03-20,active,cases,[0 - 9],10,17
2020-03-20,active,cases,[10 - 19],33,44
2020-03-20,active,cases,[20 - 29],79,94
2020-03-20,active,cases,[30 - 39],96,114
2020-03-20,active,cases,[40 - 49],70,86
2020-03-20,active,cases,[50 - 59],66,81
2020-03-20,active,cases,[60 - 69],56,71
2020-03-20,active,cases,[70 - 79],34,45
2020-03-20,active,cases,80+,18,27
2020-03-20,active,cases,total,461.9231741971728,483.034525006305
2020-03-20,active,hospital,[0 - 9],0,0
2020-03-20,active,hospital,[10 - 19],0,1
2020-03-20,active,hospital,[20 - 29],0,2
2020-03-20,active,hospital,[30 - 39],1,3
2020-03-20,active,hospital,[40 - 49],1,3
2020-03-20,active,hospital,[50 - 59],2,5
2020-03-20,active,hospital,[60 - 69],3,7
2020-03-20,active,hospital,[70 - 79],2,6
2020-03-20,active,hospital,80+,1,4
2020-03-20,active,hospital,total,11,18
2020-03-20,active,icu,[0 - 9],0,0
2020-03-20,active,icu,[10 - 19],0,0
2020-03-20,active,icu,[20 - 29],0,0
2020-03-20,active,icu,[30 - 39],0,0
2020-03-20,active,icu,[40 - 49],0,1
2020-03-20,active,icu,[50 - 59],0,1
2020-03-20,active,icu,[60 - 69],0,1
2020-03-20,active,icu,[70 - 79],0,2
2020-03-20,active,icu,80+,0,1
2020-03-20,active,icu,total,1,3
2020-03-20,cumulative,cases,[0 - 9],10,16
2020-03-20,cumulative,cases,[10 - 19],32,44
2020-03-20,cumulative,cases,[20 - 29],78,94
2020-03-20,cumulative,cases,[30 - 39],96,114
2020-03-20,cumulative,cases,[40 - 49],70,87
2020-03-20,cumulative,cases,[50 - 59],66,81
2020-03-20,cumulative,cases,[60 - 69],56,70
2020-03-20,cumulative,cases,[70 - 79],34,45
2020-03-20,cumulative,cases,80+,19,28
2020-03-20,cumulative,cases,total,461.9231741971728,483.034525006305
2020-03-20,cumulative,hospital,[0 - 9],0,0
2020-03-20,cumulative,hospital,[10 - 19],0,1
2020-03-20,cumulative,hospital,[20 - 29],0,2
2020-03-20,cumulative,hospital,[30 - 39],1,3
2020-03-20,cumulative,hospital,[40 - 49],1,3
2020-03-20,cumulative,hospital,[50 - 59],2,5
2020-03-20,cumulative,hospital,[60 - 69],3,6
2020-03-20,cumulative,hospital,[70 - 79],2,6
2020-03-20,cumulative,hospital,80+,1,4
2020-03-20,cumulative,hospital,total,11,18
2020-03-20,cumulative,icu,[0 - 9],0,0
2020-03-20,cumulative,icu,[10 - 19],0,0
2020-03-20,cumulative,icu,[20 - 29],0,0
2020-03-20,cumulative,icu,[30 - 39],0,0
2020-03-20,cumulative,icu,[40 - 49],0,1
2020-03-20,cumulative,icu,[50 - 59],0,1
2020-03-20,cumulative,icu,[60 - 69],0,1
2020-03-20,cumulative,icu,[70 - 79],0,2
2020-03-20,cumulative,icu,80+,0,2
2020-03-20,cumulative,icu,total,1,4
2020-03-21,active,cases,[0 - 9],11,18
2020-03-21,active,cases,[10 - 19],38,51
2020-03-21,active,cases,[20 - 29],91,109
2020-03-21,active,cases,[30 - 39],110,131
2020-03-21,active,cases,[40 - 49],81,97
2020-03-21,active,cases,[50 - 59],76,93
2020-03-21,active,cases,[60 - 69],65,80
2020-03-21,active,cases,[70 - 79],39,52
2020-03-21,active,cases,80+,22,32
2020-03-21,active,cases,total,535.0124639043536,564.4797884338242
2020-03-21,active,hospital,[0 - 9],0,0
2020-03-21,active,hospital,[10 - 19],0,1
2020-03-21,active,hospital,[20 - 29],0,2
2020-03-21,active,hospital,[30 - 39],1,4
2020-03-21,active,hospital,[40 - 49],1,4
2020-03-21,active,hospital,[50 - 59],2,6
2020-03-21,active,hospital,[60 - 69],3,7
2020-03-21,active,hospital,[70 - 79],3,7
2020-03-21,active,hospital,80+,2,5
2020-03-21,active,hospital,total,13,21
2020-03-21,active,icu,[0 - 9],0,0
2020-03-21,active,icu,[10 - 19],0,0
2020-03-21,active,icu,[20 - 29],0,0
2020-03-21,active,icu,[30 - 39],0,0
2020-03-21,active,icu,[40 - 49],0,1
2020-03-21,active,icu,[50 - 59],0,1
2020-03-21,active,icu,[60 - 69],0,2
2020-03-21,active,icu,[70 - 79],0,2
2020-03-21,active,icu,80+,0,2
2020-03-21,active,icu,total,1,4
2020-03-21,cumulative,cases,[0 - 9],11,18
2020-03-21,cumulative,cases,[10 - 19],37,50
2020-03-21,cumulative,cases,[20 - 29],91,108
2020-03-21,cumulative,cases,[30 - 39],110,131
2020-03-21,cumulative,cases,[40 - 49],82,99
2020-03-21,cumulative,cases,[50 - 59],76,95
2020-03-21,cumulative,cases,[60 - 69],65,81
2020-03-21,cumulative,cases,[70 - 79],39,51
2020-03-21,cumulative,cases,80+,22,32
2020-03-21,cumulative,cases,total,535.0124639043536,564.4797884338242
2020-03-21,cumulative,hospital,[0 - 9],0,0
2020-03-21,cumulative,hospital,[10 - 19],0,1
2020-03-21,cumulative,hospital,[20 - 29],0,2
2020-03-21,cumulative,hospital,[30 - 39],1,4
2020-03-21,cumulative,hospital,[40 - 49],1,4
2020-03-21,cumulative,hospital,[50 - 59],2,6
2020-03-21,cumulative,hospital,[60 - 69],3,7
2020-03-21,cumulative,hospital,[70 - 79],3,7
2020-03-21,cumulative,hospital,80+,2,5
2020-03-21,cumulative,hospital,total,14,21
2020-03-21,cumulative,icu,[0 - 9],0,0
2020-03-21,cumulative,icu,[10 - 19],0,0
2020-03-21,cumulative,icu,[20 - 29],0,0
2020-03-21,cumulative,icu,[30 - 39],0,0
2020-03-21,cumulative,icu,[40 - 49],0,1
2020-03-21,cumulative,icu,[50 - 59],0,1
2020-03-21,cumulative,icu,[60 - 69],0,2
2020-03-21,cumulative,icu,[70 - 79],0,2
2020-03-21,cumulative,icu,80+,0,2
2020-03-21,cumulative,icu,total,1,4
2020-03-22,active,cases,[0 - 9],13,21
2020-03-22,active,cases,[10 - 19],43,57
2020-03-22,active,cases,[20 - 29],104,124
2020-03-22,active,cases,[30 - 39],127,150
2020-03-22,active,cases,[40 - 49],94,111
2020-03-22,active,cases,[50 - 59],87,104
2020-03-22,active,cases,[60 - 69],75,92
2020-03-22,active,cases,[70 - 79],45,59
2020-03-22,active,cases,80+,25,35
