dags,aldur,variable,median,upper
2020-03-23,[20 - 29],serious,0,0
2020-03-23,[30 - 39],serious,0,1
2020-03-23,[40 - 49],serious,0,2
2020-03-23,[50 - 59],serious,1,3
2020-03-23,[60 - 69],serious,2,6
2020-03-23,[70 - 79],serious,1,3
2020-03-23,80+,serious,0,1
2020-03-24,[0 - 9],cases,5,10
2020-03-24,[10 - 19],cases,24,38
2020-03-24,[20 - 29],cases,51,75
2020-03-24,[30 - 39],cases,62,90
2020-03-24,[40 - 49],cases,110,152
2020-03-24,[50 - 59],cases,84,119
2020-03-24,[60 - 69],cases,64,92
2020-03-24,[70 - 79],cases,11,20
2020-03-24,80+,cases,1,4
2020-03-24,[0 - 9],hospital,0,0
2020-03-24,[10 - 19],hospital,0,1
2020-03-24,[20 - 29],hospital,0,2
2020-03-24,[30 - 39],hospital,2,5
2020-03-24,[40 - 49],hospital,5,11
2020-03-24,[50 - 59],hospital,8,16
2020-03-24,[60 - 69],hospital,10,19
2020-03-24,[70 - 79],hospital,3,7
2020-03-24,80+,hospital,0,2
2020-03-24,[0 - 9],serious,0,0
2020-03-24,[10 - 19],serious,0,0
2020-03-24,[20 - 29],serious,0,0
2020-03-24,[30 - 39],serious,0,1
2020-03-24,[40 - 49],serious,0,2
2020-03-24,[50 - 59],serious,1,3
2020-03-24,[60 - 69],serious,3,7
2020-03-24,[70 - 79],serious,1,4
2020-03-24,80+,serious,0,2
2020-03-25,[0 - 9],cases,5,11
2020-03-25,[10 - 19],cases,26,42
2020-03-25,[20 - 29],cases,55,82
2020-03-25,[30 - 39],cases,67,98
2020-03-25,[40 - 49],cases,119,166
2020-03-25,[50 - 59],cases,91,130
2020-03-25,[60 - 69],cases,69,101
2020-03-25,[70 - 79],cases,12,22
2020-03-25,80+,cases,2,5
2020-03-25,[0 - 9],hospital,0,0
2020-03-25,[10 - 19],hospital,0,1
2020-03-25,[20 - 29],hospital,0,3
2020-03-25,[30 - 39],hospital,2,6
2020-03-25,[40 - 49],hospital,6,12
2020-03-25,[50 - 59],hospital,9,17
2020-03-25,[60 - 69],hospital,11,21
2020-03-25,[70 - 79],hospital,3,7
2020-03-25,80+,hospital,0,2
2020-03-25,[0 - 9],serious,0,0
2020-03-25,[10 - 19],serious,0,0
2020-03-25,[20 - 29],serious,0,0
2020-03-25,[30 - 39],serious,0,1
2020-03-25,[40 - 49],serious,0,2
2020-03-25,[50 - 59],serious,1,4
2020-03-25,[60 - 69],serious,3,7
2020-03-25,[70 - 79],serious,1,4
2020-03-25,80+,serious,0,2
2020-03-26,[0 - 9],cases,5,12
2020-03-26,[10 - 19],cases,28,45
2020-03-26,[20 - 29],cases,59,89
2020-03-26,[30 - 39],cases,72,106
2020-03-26,[40 - 49],cases,127,180
2020-03-26,[50 - 59],cases,98,141
2020-03-26,[60 - 69],cases,74,109
2020-03-26,[70 - 79],cases,13,23
2020-03-26,80+,cases,2,5
2020-03-26,[0 - 9],hospital,0,0
2020-03-26,[10 - 19],hospital,0,1
2020-03-26,[20 - 29],hospital,1,3
2020-03-26,[30 - 39],hospital,2,6
2020-03-26,[40 - 49],hospital,6,13
2020-03-26,[50 - 59],hospital,10,19
2020-03-26,[60 - 69],hospital,12,22
2020-03-26,[70 - 79],hospital,3,8
2020-03-26,80+,hospital,0,2
2020-03-26,[0 - 9],serious,0,0
2020-03-26,[10 - 19],serious,0,0
2020-03-26,[20 - 29],serious,0,0
2020-03-26,[30 - 39],serious,0,1
2020-03-26,[40 - 49],serious,0,2
2020-03-26,[50 - 59],serious,1,4
2020-03-26,[60 - 69],serious,3,8
2020-03-26,[70 - 79],serious,1,4
2020-03-26,80+,serious,0,2
2020-03-27,[0 - 9],cases,6,12
2020-03-27,[10 - 19],cases,29,48
2020-03-27,[20 - 29],cases,63,96
2020-03-27,[30 - 39],cases,77,115
2020-03-27,[40 - 49],cases,136,195
2020-03-27,[50 - 59],cases,104,153
2020-03-27,[60 - 69],cases,78,118
2020-03-27,[70 - 79],cases,14,25
2020-03-27,80+,cases,2,5
2020-03-27,[0 - 9],hospital,0,0
2020-03-27,[10 - 19],hospital,0,1
2020-03-27,[20 - 29],hospital,1,3
2020-03-27,[30 - 39],hospital,2,6
2020-03-27,[40 - 49],hospital,6,14
2020-03-27,[50 - 59],hospital,10,20
2020-03-27,[60 - 69],hospital,13,24
2020-03-27,[70 - 79],hospital,3,8
2020-03-27,80+,hospital,0,2
2020-03-27,[0 - 9],serious,0,0
2020-03-27,[10 - 19],serious,0,0
2020-03-27,[20 - 29],serious,0,0
2020-03-27,[30 - 39],serious,0,1
2020-03-27,[40 - 49],serious,0,2
2020-03-27,[50 - 59],serious,1,4
2020-03-27,[60 - 69],serious,3,8
2020-03-27,[70 - 79],serious,1,4
2020-03-27,80+,serious,0,2
2020-03-28,[0 - 9],cases,6,13
2020-03-28,[10 - 19],cases,31,52
2020-03-28,[20 - 29],cases,66,103
2020-03-28,[30 - 39],cases,81,123
2020-03-28,[40 - 49],cases,143,210
2020-03-28,[50 - 59],cases,110,164
2020-03-28,[60 - 69],cases,83,126
2020-03-28,[70 - 79],cases,14,27
2020-03-28,80+,cases,2,6
2020-03-28,[0 - 9],hospital,0,0
2020-03-28,[10 - 19],hospital,0,1
2020-03-28,[20 - 29],hospital,1,3
2020-03-28,[30 - 39],hospital,2,7
2020-03-28,[40 - 49],hospital,7,15
2020-03-28,[50 - 59],hospital,11,21
2020-03-28,[60 - 69],hospital,14,25
2020-03-28,[70 - 79],hospital,3,8
2020-03-28,80+,hospital,0,2
2020-03-28,[0 - 9],serious,0,0
2020-03-28,[10 - 19],serious,0,0
2020-03-28,[20 - 29],serious,0,1
2020-03-28,[30 - 39],serious,0,1
2020-03-28,[40 - 49],serious,0,2
2020-03-28,[50 - 59],serious,1,4
2020-03-28,[60 - 69],serious,4,9
2020-03-28,[70 - 79],serious,1,5
2020-03-28,80+,serious,0,2
2020-03-29,[0 - 9],cases,6,14
2020-03-29,[10 - 19],cases,32,55
2020-03-29,[20 - 29],cases,69,110
2020-03-29,[30 - 39],cases,85,132
2020-03-29,[40 - 49],cases,150,225
2020-03-29,[50 - 59],cases,115,176
2020-03-29,[60 - 69],cases,87,135
2020-03-29,[70 - 79],cases,15,28
2020-03-29,80+,cases,2,6
2020-03-29,[0 - 9],hospital,0,0
2020-03-29,[10 - 19],hospital,0,1
2020-03-29,[20 - 29],hospital,1,3
2020-03-29,[30 - 39],hospital,3,7
2020-03-29,[40 - 49],hospital,7,15
2020-03-29,[50 - 59],hospital,12,23
2020-03-29,[60 - 69],hospital,14,27
2020-03-29,[70 - 79],hospital,4,9
2020-03-29,80+,hospital,0,2
2020-03-29,[0 - 9],serious,0,0
2020-03-29,[10 - 19],serious,0,0
2020-03-29,[20 - 29],serious,0,1
2020-03-29,[30 - 39],serious,0,1
2020-03-29,[40 - 49],serious,0,2
2020-03-29,[50 - 59],serious,1,4
2020-03-29,[60 - 69],serious,4,9
2020-03-29,[70 - 79],serious,1,5
2020-03-29,80+,serious,0,2
2020-03-30,[0 - 9],cases,7,15
2020-03-30,[10 - 19],cases,34,59
2020-03-30,[20 - 29],cases,72,117
2020-03-30,[30 - 39],cases,88,141
2020-03-30,[40 - 49],cases,156,240
2020-03-30,[50 - 59],cases,120,187
2020-03-30,[60 - 69],cases,91,144
2020-03-30,[70 - 79],cases,16,30
2020-03-30,80+,cases,2,6
2020-03-30,[0 - 9],hospital,0,0
2020-03-30,[10 - 19],hospital,0,1
2020-03-30,[20 - 29],hospital,1,3
2020-03-30,[30 - 39],hospital,3,7
2020-03-30,[40 - 49],hospital,7,16
2020-03-30,[50 - 59],hospital,12,24
2020-03-30,[60 - 69],hospital,15,29
2020-03-30,[70 - 79],hospital,4,9
2020-03-30,80+,hospital,0,3
2020-03-30,[0 - 9],serious,0,0
2020-03-30,[10 - 19],serious,0,0
2020-03-30,[20 - 29],serious,0,1
2020-03-30,[30 - 39],serious,0,1
2020-03-30,[40 - 49],serious,0,2
2020-03-30,[50 - 59],serious,1,5
2020-03-30,[60 - 69],serious,4,10
2020-03-30,[70 - 79],serious,1,5
2020-03-30,80+,serious,0,2
2020-03-31,[0 - 9],cases,7,16
2020-03-31,[10 - 19],cases,35,62
2020-03-31,[20 - 29],cases,75,124
2020-03-31,[30 - 39],cases,92,149
2020-03-31,[40 - 49],cases,162,254
2020-03-31,[50 - 59],cases,125,199
2020-03-31,[60 - 69],cases,94,153
2020-03-31,[70 - 79],cases,16,32
2020-03-31,80+,cases,2,7
2020-03-31,[0 - 9],hospital,0,0
2020-03-31,[10 - 19],hospital,0,1
2020-03-31,[20 - 29],hospital,1,3
2020-03-31,[30 - 39],hospital,3,8
2020-03-31,[40 - 49],hospital,8,17
2020-03-31,[50 - 59],hospital,13,25
2020-03-31,[60 - 69],hospital,15,30
2020-03-31,[70 - 79],hospital,4,10
2020-03-31,80+,hospital,0,3
2020-03-31,[0 - 9],serious,0,0
2020-03-31,[10 - 19],serious,0,0
2020-03-31,[20 - 29],serious,0,1
2020-03-31,[30 - 39],serious,0,1
2020-03-31,[40 - 49],serious,0,2
2020-03-31,[50 - 59],serious,1,5
2020-03-31,[60 - 69],serious,4,10
2020-03-31,[70 - 79],serious,2,5
2020-03-31,80+,serious,0,2
2020-04-01,[0 - 9],cases,7,16
2020-04-01,[10 - 19],cases,36,66
2020-04-01,[20 - 29],cases,78,131
2020-04-01,[30 - 39],cases,95,158
2020-04-01,[40 - 49],cases,167,269
2020-04-01,[50 - 59],cases,129,210
2020-04-01,[60 - 69],cases,97,161
2020-04-01,[70 - 79],cases,17,33
2020-04-01,80+,cases,2,7
2020-04-01,[0 - 9],hospital,0,0
2020-04-01,[10 - 19],hospital,0,1
2020-04-01,[20 - 29],hospital,1,4
2020-04-01,[30 - 39],hospital,3,8
2020-04-01,[40 - 49],hospital,8,18
2020-04-01,[50 - 59],hospital,13,27
2020-04-01,[60 - 69],hospital,16,32
2020-04-01,[70 - 79],hospital,4,10
2020-04-01,80+,hospital,0,3
2020-04-01,[0 - 9],serious,0,0
2020-04-01,[10 - 19],serious,0,0
2020-04-01,[20 - 29],serious,0,1
2020-04-01,[30 - 39],serious,0,1
2020-04-01,[40 - 49],serious,0,2
2020-04-01,[50 - 59],serious,1,5
2020-04-01,[60 - 69],serious,4,11
2020-04-01,[70 - 79],serious,2,6
2020-04-01,80+,serious,0,2
2020-04-02,[0 - 9],cases,7,17
2020-04-02,[10 - 19],cases,37,69
2020-04-02,[20 - 29],cases,80,138
2020-04-02,[30 - 39],cases,97,166
2020-04-02,[40 - 49],cases,172,284
2020-04-02,[50 - 59],cases,132,221
2020-04-02,[60 - 69],cases,100,170
2020-04-02,[70 - 79],cases,17,35
2020-04-02,80+,cases,2,7
2020-04-02,[0 - 9],hospital,0,0
2020-04-02,[10 - 19],hospital,0,1
2020-04-02,[20 - 29],hospital,1,4
2020-04-02,[30 - 39],hospital,3,9
2020-04-02,[40 - 49],hospital,8,19
2020-04-02,[50 - 59],hospital,13,28
2020-04-02,[60 - 69],hospital,16,34
2020-04-02,[70 - 79],hospital,4,11
2020-04-02,80+,hospital,0,3
2020-04-02,[0 - 9],serious,0,0
2020-04-02,[10 - 19],serious,0,0
2020-04-02,[20 - 29],serious,0,1
2020-04-02,[30 - 39],serious,0,1
2020-04-02,[40 - 49],serious,0,2
2020-04-02,[50 - 59],serious,1,5
2020-04-02,[60 - 69],serious,4,11
2020-04-02,[70 - 79],serious,2,6
2020-04-02,80+,serious,0,2
2020-04-03,[0 - 9],cases,8,18
2020-04-03,[10 - 19],cases,38,72
2020-04-03,[20 - 29],cases,82,145
2020-04-03,[30 - 39],cases,100,174
2020-04-03,[40 - 49],cases,176,298
2020-04-03,[50 - 59],cases,135,232
2020-04-03,[60 - 69],cases,102,178
2020-04-03,[70 - 79],cases,18,37
2020-04-03,80+,cases,2,7
2020-04-03,[0 - 9],hospital,0,0
2020-04-03,[10 - 19],hospital,0,1
2020-04-03,[20 - 29],hospital,1,4
2020-04-03,[30 - 39],hospital,3,9
2020-04-03,[40 - 49],hospital,8,20
2020-04-03,[50 - 59],hospital,14,29
2020-04-03,[60 - 69],hospital,17,35
2020-04-03,[70 - 79],hospital,4,11
2020-04-03,80+,hospital,1,3
2020-04-03,[0 - 9],serious,0,0
2020-04-03,[10 - 19],serious,0,0
2020-04-03,[20 - 29],serious,0,1
2020-04-03,[30 - 39],serious,0,1
2020-04-03,[40 - 49],serious,0,3
2020-04-03,[50 - 59],serious,2,6
2020-04-03,[60 - 69],serious,4,12
2020-04-03,[70 - 79],serious,2,6
2020-04-03,80+,serious,0,2
2020-04-04,[0 - 9],cases,8,18
2020-04-04,[10 - 19],cases,39,75
2020-04-04,[20 - 29],cases,83,151
2020-04-04,[30 - 39],cases,101,182
2020-04-04,[40 - 49],cases,179,311
2020-04-04,[50 - 59],cases,138,242
2020-04-04,[60 - 69],cases,104,186
2020-04-04,[70 - 79],cases,18,38
2020-04-04,80+,cases,2,8
2020-04-04,[0 - 9],hospital,0,0
2020-04-04,[10 - 19],hospital,0,1
2020-04-04,[20 - 29],hospital,1,4
2020-04-04,[30 - 39],hospital,3,9
2020-04-04,[40 - 49],hospital,9,20
2020-04-04,[50 - 59],hospital,14,30
2020-04-04,[60 - 69],hospital,17,36
2020-04-04,[70 - 79],hospital,4,12
2020-04-04,80+,hospital,1,3
2020-04-04,[0 - 9],serious,0,0
2020-04-04,[10 - 19],serious,0,0
2020-04-04,[20 - 29],serious,0,1
2020-04-04,[30 - 39],serious,0,1
2020-04-04,[40 - 49],serious,0,3
2020-04-04,[50 - 59],serious,2,6
2020-04-04,[60 - 69],serious,5,12
2020-04-04,[70 - 79],serious,2,6
2020-04-04,80+,serious,0,2
2020-04-05,[0 - 9],cases,8,19
2020-04-05,[10 - 19],cases,40,78
2020-04-05,[20 - 29],cases,85,157
2020-04-05,[30 - 39],cases,103,189
2020-04-05,[40 - 49],cases,183,324
2020-04-05,[50 - 59],cases,140,252
2020-04-05,[60 - 69],cases,106,194
2020-04-05,[70 - 79],cases,18,40
2020-04-05,80+,cases,2,8
2020-04-05,[0 - 9],hospital,0,0
2020-04-05,[10 - 19],hospital,0,1
2020-04-05,[20 - 29],hospital,1,4
2020-04-05,[30 - 39],hospital,3,9
2020-04-05,[40 - 49],hospital,9,21
2020-04-05,[50 - 59],hospital,14,32
2020-04-05,[60 - 69],hospital,17,38
2020-04-05,[70 - 79],hospital,4,12
2020-04-05,80+,hospital,1,3
2020-04-05,[0 - 9],serious,0,0
2020-04-05,[10 - 19],serious,0,0
2020-04-05,[20 - 29],serious,0,1
2020-04-05,[30 - 39],serious,0,1
2020-04-05,[40 - 49],serious,0,3
2020-04-05,[50 - 59],serious,2,6
2020-04-05,[60 - 69],serious,5,13
2020-04-05,[70 - 79],serious,2,6
2020-04-05,80+,serious,0,3
2020-04-06,[0 - 9],cases,8,20
2020-04-06,[10 - 19],cases,40,81
2020-04-06,[20 - 29],cases,86,162
2020-04-06,[30 - 39],cases,105,195
2020-04-06,[40 - 49],cases,185,335
2020-04-06,[50 - 59],cases,142,261
2020-04-06,[60 - 69],cases,107,200
2020-04-06,[70 - 79],cases,19,41
2020-04-06,80+,cases,3,8
2020-04-06,[0 - 9],hospital,0,0
2020-04-06,[10 - 19],hospital,0,1
2020-04-06,[20 - 29],hospital,1,4
2020-04-06,[30 - 39],hospital,3,10
2020-04-06,[40 - 49],hospital,9,22
2020-04-06,[50 - 59],hospital,14,33
2020-04-06,[60 - 69],hospital,18,39
2020-04-06,[70 - 79],hospital,4,12
2020-04-06,80+,hospital,1,3
2020-04-06,[0 - 9],serious,0,0
2020-04-06,[10 - 19],serious,0,0
2020-04-06,[20 - 29],serious,0,1
2020-04-06,[30 - 39],serious,0,1
2020-04-06,[40 - 49],serious,0,3
2020-04-06,[50 - 59],serious,2,6
2020-04-06,[60 - 69],serious,5,13
2020-04-06,[70 - 79],serious,2,7
2020-04-06,80+,serious,0,3
2020-04-07,[0 - 9],cases,8,20
2020-04-07,[10 - 19],cases,41,83
2020-04-07,[20 - 29],cases,87,167
2020-04-07,[30 - 39],cases,106,201
2020-04-07,[40 - 49],cases,188,345
2020-04-07,[50 - 59],cases,144,269
2020-04-07,[60 - 69],cases,109,206
2020-04-07,[70 - 79],cases,19,42
2020-04-07,80+,cases,3,8
2020-04-07,[0 - 9],hospital,0,0
2020-04-07,[10 - 19],hospital,0,1
2020-04-07,[20 - 29],hospital,1,4
2020-04-07,[30 - 39],hospital,3,10
2020-04-07,[40 - 49],hospital,9,22
2020-04-07,[50 - 59],hospital,15,33
2020-04-07,[60 - 69],hospital,18,40
2020-04-07,[70 - 79],hospital,4,13
2020-04-07,80+,hospital,1,3
2020-04-07,[0 - 9],serious,0,0
2020-04-07,[10 - 19],serious,0,0
2020-04-07,[20 - 29],serious,0,1
2020-04-07,[30 - 39],serious,0,1
2020-04-07,[40 - 49],serious,0,3
2020-04-07,[50 - 59],serious,2,6
2020-04-07,[60 - 69],serious,5,13
2020-04-07,[70 - 79],serious,2,7
2020-04-07,80+,serious,0,3
2020-04-08,[0 - 9],cases,8,21
2020-04-08,[10 - 19],cases,41,85
2020-04-08,[20 - 29],cases,88,171
2020-04-08,[30 - 39],cases,107,206
2020-04-08,[40 - 49],cases,190,353
2020-04-08,[50 - 59],cases,146,275
2020-04-08,[60 - 69],cases,110,211
2020-04-08,[70 - 79],cases,19,43
2020-04-08,80+,cases,3,9
2020-04-08,[0 - 9],hospital,0,0
2020-04-08,[10 - 19],hospital,0,1
2020-04-08,[20 - 29],hospital,1,4
2020-04-08,[30 - 39],hospital,3,10
2020-04-08,[40 - 49],hospital,9,23
2020-04-08,[50 - 59],hospital,15,34
2020-04-08,[60 - 69],hospital,18,41
2020-04-08,[70 - 79],hospital,5,13
2020-04-08,80+,hospital,1,3
2020-04-08,[0 - 9],serious,0,0
2020-04-08,[10 - 19],serious,0,0
2020-04-08,[20 - 29],serious,0,1
2020-04-08,[30 - 39],serious,0,1
2020-04-08,[40 - 49],serious,0,3
2020-04-08,[50 - 59],serious,2,6
2020-04-08,[60 - 69],serious,5,14
2020-04-08,[70 - 79],serious,2,7
2020-04-08,80+,serious,0,3
2020-04-09,[0 - 9],cases,8,21
2020-04-09,[10 - 19],cases,42,87
2020-04-09,[20 - 29],cases,89,175
2020-04-09,[30 - 39],cases,108,211
2020-04-09,[40 - 49],cases,191,361
2020-04-09,[50 - 59],cases,147,281
2020-04-09,[60 - 69],cases,111,216
2020-04-09,[70 - 79],cases,19,44
2020-04-09,80+,cases,3,9
2020-04-09,[0 - 9],hospital,0,0
2020-04-09,[10 - 19],hospital,0,1
2020-04-09,[20 - 29],hospital,1,4
2020-04-09,[30 - 39],hospital,3,10
2020-04-09,[40 - 49],hospital,9,23
2020-04-09,[50 - 59],hospital,15,35
2020-04-09,[60 - 69],hospital,18,42
2020-04-09,[70 - 79],hospital,5,13
2020-04-09,80+,hospital,1,3
2020-04-09,[0 - 9],serious,0,0
2020-04-09,[10 - 19],serious,0,0
2020-04-09,[20 - 29],serious,0,1
2020-04-09,[30 - 39],serious,0,1
2020-04-09,[40 - 49],serious,0,3
2020-04-09,[50 - 59],serious,2,6
2020-04-09,[60 - 69],serious,5,14
2020-04-09,[70 - 79],serious,2,7
2020-04-09,80+,serious,0,3
2020-04-10,[0 - 9],cases,8,21
2020-04-10,[10 - 19],cases,42,88
2020-04-10,[20 - 29],cases,89,178
2020-04-10,[30 - 39],cases,109,215
2020-04-10,[40 - 49],cases,193,368
2020-04-10,[50 - 59],cases,148,287
2020-04-10,[60 - 69],cases,112,220
2020-04-10,[70 - 79],cases,19,45
2020-04-10,80+,cases,3,9
2020-04-10,[0 - 9],hospital,0,0
2020-04-10,[10 - 19],hospital,0,1
2020-04-10,[20 - 29],hospital,1,4
2020-04-10,[30 - 39],hospital,3,11
2020-04-10,[40 - 49],hospital,9,24
2020-04-10,[50 - 59],hospital,15,35
2020-04-10,[60 - 69],hospital,18,42
2020-04-10,[70 - 79],hospital,5,13
2020-04-10,80+,hospital,1,3
2020-04-10,[0 - 9],serious,0,0
2020-04-10,[10 - 19],serious,0,0
2020-04-10,[20 - 29],serious,0,1
2020-04-10,[30 - 39],serious,0,1
2020-04-10,[40 - 49],serious,0,3
2020-04-10,[50 - 59],serious,2,6
2020-04-10,[60 - 69],serious,5,14
2020-04-10,[70 - 79],serious,2,7
2020-04-10,80+,serious,0,3
2020-04-11,[0 - 9],cases,8,22
2020-04-11,[10 - 19],cases,42,90
2020-04-11,[20 - 29],cases,90,181
2020-04-11,[30 - 39],cases,109,218
2020-04-11,[40 - 49],cases,194,374
2020-04-11,[50 - 59],cases,149,291
2020-04-11,[60 - 69],cases,112,223
2020-04-11,[70 - 79],cases,20,45
2020-04-11,80+,cases,3,9
2020-04-11,[0 - 9],hospital,0,0
2020-04-11,[10 - 19],hospital,0,1
2020-04-11,[20 - 29],hospital,1,4
2020-04-11,[30 - 39],hospital,3,11
2020-04-11,[40 - 49],hospital,9,24
2020-04-11,[50 - 59],hospital,15,36
2020-04-11,[60 - 69],hospital,18,43
2020-04-11,[70 - 79],hospital,5,14
2020-04-11,80+,hospital,1,4
2020-04-11,[0 - 9],serious,0,0
2020-04-11,[10 - 19],serious,0,0
2020-04-11,[20 - 29],serious,0,1
2020-04-11,[30 - 39],serious,0,1
2020-04-11,[40 - 49],serious,0,3
2020-04-11,[50 - 59],serious,2,7
2020-04-11,[60 - 69],serious,5,14
2020-04-11,[70 - 79],serious,2,7
2020-04-11,80+,serious,0,3
2020-04-12,[0 - 9],cases,8,22
2020-04-12,[10 - 19],cases,42,91
2020-04-12,[20 - 29],cases,90,183
2020-04-12,[30 - 39],cases,110,221
2020-04-12,[40 - 49],cases,195,379
2020-04-12,[50 - 59],cases,150,295
2020-04-12,[60 - 69],cases,113,226
2020-04-12,[70 - 79],cases,20,46
2020-04-12,80+,cases,3,9
2020-04-12,[0 - 9],hospital,0,0
2020-04-12,[10 - 19],hospital,0,1
2020-04-12,[20 - 29],hospital,1,4
2020-04-12,[30 - 39],hospital,3,11
2020-04-12,[40 - 49],hospital,9,24
2020-04-12,[50 - 59],hospital,15,36
2020-04-12,[60 - 69],hospital,19,44
2020-04-12,[70 - 79],hospital,5,14
2020-04-12,80+,hospital,1,4
2020-04-12,[0 - 9],serious,0,0
2020-04-12,[10 - 19],serious,0,0
2020-04-12,[20 - 29],serious,0,1
2020-04-12,[30 - 39],serious,0,1
2020-04-12,[40 - 49],serious,0,3
2020-04-12,[50 - 59],serious,2,7
2020-04-12,[60 - 69],serious,5,15
2020-04-12,[70 - 79],serious,2,7
2020-04-12,80+,serious,0,3
2020-04-13,[0 - 9],cases,8,22
2020-04-13,[10 - 19],cases,42,92
2020-04-13,[20 - 29],cases,91,185
2020-04-13,[30 - 39],cases,111,223
2020-04-13,[40 - 49],cases,196,383
2020-04-13,[50 - 59],cases,150,298
2020-04-13,[60 - 69],cases,113,229
2020-04-13,[70 - 79],cases,20,46
2020-04-13,80+,cases,3,9
2020-04-13,[0 - 9],hospital,0,0
2020-04-13,[10 - 19],hospital,0,1
2020-04-13,[20 - 29],hospital,1,5
2020-04-13,[30 - 39],hospital,3,11
2020-04-13,[40 - 49],hospital,9,25
2020-04-13,[50 - 59],hospital,15,37
2020-04-13,[60 - 69],hospital,19,44
2020-04-13,[70 - 79],hospital,5,14
2020-04-13,80+,hospital,1,4
2020-04-13,[0 - 9],serious,0,0
2020-04-13,[10 - 19],serious,0,0
2020-04-13,[20 - 29],serious,0,1
2020-04-13,[30 - 39],serious,0,1
2020-04-13,[40 - 49],serious,0,3
2020-04-13,[50 - 59],serious,2,7
2020-04-13,[60 - 69],serious,5,15
2020-04-13,[70 - 79],serious,2,7
2020-04-13,80+,serious,0,3
2020-04-14,[0 - 9],cases,8,22
2020-04-14,[10 - 19],cases,43,93
2020-04-14,[20 - 29],cases,91,187
2020-04-14,[30 - 39],cases,111,225
2020-04-14,[40 - 49],cases,197,387
2020-04-14,[50 - 59],cases,151,301
2020-04-14,[60 - 69],cases,114,231
2020-04-14,[70 - 79],cases,20,47
2020-04-14,80+,cases,3,9
2020-04-14,[0 - 9],hospital,0,0
2020-04-14,[10 - 19],hospital,0,1
2020-04-14,[20 - 29],hospital,1,5
2020-04-14,[30 - 39],hospital,3,11
2020-04-14,[40 - 49],hospital,9,25
2020-04-14,[50 - 59],hospital,15,37
2020-04-14,[60 - 69],hospital,19,44
2020-04-14,[70 - 79],hospital,5,14
2020-04-14,80+,hospital,1,4
2020-04-14,[0 - 9],serious,0,0
2020-04-14,[10 - 19],serious,0,0
2020-04-14,[20 - 29],serious,0,1
2020-04-14,[30 - 39],serious,0,1
2020-04-14,[40 - 49],serious,0,3
2020-04-14,[50 - 59],serious,2,7
2020-04-14,[60 - 69],serious,5,15
2020-04-14,[70 - 79],serious,2,7
2020-04-14,80+,serious,0,3
2020-04-15,[0 - 9],cases,8,23
2020-04-15,[10 - 19],cases,43,93
2020-04-15,[20 - 29],cases,91,189
2020-04-15,[30 - 39],cases,111,227
2020-04-15,[40 - 49],cases,197,390
2020-04-15,[50 - 59],cases,151,303
2020-04-15,[60 - 69],cases,114,232
2020-04-15,[70 - 79],cases,20,47
2020-04-15,80+,cases,3,9
2020-04-15,[0 - 9],hospital,0,0
2020-04-15,[10 - 19],hospital,0,1
2020-04-15,[20 - 29],hospital,1,5
2020-04-15,[30 - 39],hospital,3,11
2020-04-15,[40 - 49],hospital,9,25
2020-04-15,[50 - 59],hospital,15,37
2020-04-15,[60 - 69],hospital,19,45
2020-04-15,[70 - 79],hospital,5,14
2020-04-15,80+,hospital,1,4
2020-04-15,[0 - 9],serious,0,0
2020-04-15,[10 - 19],serious,0,0
2020-04-15,[20 - 29],serious,0,1
2020-04-15,[30 - 39],serious,0,1
2020-04-15,[40 - 49],serious,0,3
2020-04-15,[50 - 59],serious,2,7
2020-04-15,[60 - 69],serious,5,15
2020-04-15,[70 - 79],serious,2,7
2020-04-15,80+,serious,0,3
2020-04-16,[0 - 9],cases,8,23
2020-04-16,[10 - 19],cases,43,94
2020-04-16,[20 - 29],cases,92,190
2020-04-16,[30 - 39],cases,112,229
2020-04-16,[40 - 49],cases,198,393
2020-04-16,[50 - 59],cases,152,306
2020-04-16,[60 - 69],cases,115,234
2020-04-16,[70 - 79],cases,20,47
2020-04-16,80+,cases,3,9
2020-04-16,[0 - 9],hospital,0,0
2020-04-16,[10 - 19],hospital,0,1
2020-04-16,[20 - 29],hospital,1,5
2020-04-16,[30 - 39],hospital,3,11
2020-04-16,[40 - 49],hospital,10,25
2020-04-16,[50 - 59],hospital,15,38
2020-04-16,[60 - 69],hospital,19,45
2020-04-16,[70 - 79],hospital,5,14
2020-04-16,80+,hospital,1,4
2020-04-16,[0 - 9],serious,0,0
2020-04-16,[10 - 19],serious,0,0
2020-04-16,[20 - 29],serious,0,1
2020-04-16,[30 - 39],serious,0,1
2020-04-16,[40 - 49],serious,0,3
2020-04-16,[50 - 59],serious,2,7
2020-04-16,[60 - 69],serious,5,15
2020-04-16,[70 - 79],serious,2,7
2020-04-16,80+,serious,0,3
2020-04-17,[0 - 9],cases,8,23
2020-04-17,[10 - 19],cases,43,95
2020-04-17,[20 - 29],cases,92,191
2020-04-17,[30 - 39],cases,112,230
2020-04-17,[40 - 49],cases,198,395
2020-04-17,[50 - 59],cases,152,307
2020-04-17,[60 - 69],cases,115,236
2020-04-17,[70 - 79],cases,20,47
2020-04-17,80+,cases,3,9
2020-04-17,[0 - 9],hospital,0,0
2020-04-17,[10 - 19],hospital,0,1
2020-04-17,[20 - 29],hospital,1,5
2020-04-17,[30 - 39],hospital,3,11
2020-04-17,[40 - 49],hospital,10,25
