date,type,name,age,median,upper
2020-03-11,cumulative,hospital,[40 - 49],0,1
2020-03-11,cumulative,hospital,[50 - 59],0,2
2020-03-11,cumulative,hospital,[60 - 69],0,2
2020-03-11,cumulative,hospital,[70 - 79],0,2
2020-03-11,cumulative,hospital,80+,0,2
2020-03-11,cumulative,hospital,total,2,5
2020-03-11,cumulative,icu,[0 - 9],0,0
2020-03-11,cumulative,icu,[10 - 19],0,0
2020-03-11,cumulative,icu,[20 - 29],0,0
2020-03-11,cumulative,icu,[30 - 39],0,0
2020-03-11,cumulative,icu,[40 - 49],0,0
2020-03-11,cumulative,icu,[50 - 59],0,0
2020-03-11,cumulative,icu,[60 - 69],0,0
2020-03-11,cumulative,icu,[70 - 79],0,0
2020-03-11,cumulative,icu,80+,0,0
2020-03-11,cumulative,icu,total,0,0
2020-03-12,active,cases,[0 - 9],3,7
2020-03-12,active,cases,[10 - 19],9,16
2020-03-12,active,cases,[20 - 29],23,34
2020-03-12,active,cases,[30 - 39],26,37
2020-03-12,active,cases,[40 - 49],19,30
2020-03-12,active,cases,[50 - 59],18,27
2020-03-12,active,cases,[60 - 69],15,24
2020-03-12,active,cases,[70 - 79],9,16
2020-03-12,active,cases,80+,5,10
2020-03-12,active,cases,total,128,157
2020-03-12,active,hospital,[0 - 9],0,0
2020-03-12,active,hospital,[10 - 19],0,0
2020-03-12,active,hospital,[20 - 29],0,1
2020-03-12,active,hospital,[30 - 39],0,1
2020-03-12,active,hospital,[40 - 49],0,1
2020-03-12,active,hospital,[50 - 59],0,2
2020-03-12,active,hospital,[60 - 69],0,2
2020-03-12,active,hospital,[70 - 79],0,2
2020-03-12,active,hospital,80+,0,2
2020-03-12,active,hospital,total,2,6
2020-03-12,active,icu,[0 - 9],0,0
2020-03-12,active,icu,[10 - 19],0,0
2020-03-12,active,icu,[20 - 29],0,0
2020-03-12,active,icu,[30 - 39],0,0
2020-03-12,active,icu,[40 - 49],0,0
2020-03-12,active,icu,[50 - 59],0,0
2020-03-12,active,icu,[60 - 69],0,1
2020-03-12,active,icu,[70 - 79],0,1
2020-03-12,active,icu,80+,0,1
2020-03-12,active,icu,total,0,1
2020-03-12,cumulative,cases,[0 - 9],3,7
2020-03-12,cumulative,cases,[10 - 19],9,16
2020-03-12,cumulative,cases,[20 - 29],23,33
2020-03-12,cumulative,cases,[30 - 39],26,37
2020-03-12,cumulative,cases,[40 - 49],19,29
2020-03-12,cumulative,cases,[50 - 59],18,27
2020-03-12,cumulative,cases,[60 - 69],15,24
2020-03-12,cumulative,cases,[70 - 79],9,16
2020-03-12,cumulative,cases,80+,5,10
2020-03-12,cumulative,cases,total,128,157
2020-03-12,cumulative,hospital,[0 - 9],0,0
2020-03-12,cumulative,hospital,[10 - 19],0,0
2020-03-12,cumulative,hospital,[20 - 29],0,1
2020-03-12,cumulative,hospital,[30 - 39],0,1
2020-03-12,cumulative,hospital,[40 - 49],0,1
2020-03-12,cumulative,hospital,[50 - 59],0,2
2020-03-12,cumulative,hospital,[60 - 69],0,3
2020-03-12,cumulative,hospital,[70 - 79],0,2
2020-03-12,cumulative,hospital,80+,0,2
2020-03-12,cumulative,hospital,total,2,6
2020-03-12,cumulative,icu,[0 - 9],0,0
2020-03-12,cumulative,icu,[10 - 19],0,0
2020-03-12,cumulative,icu,[20 - 29],0,0
2020-03-12,cumulative,icu,[30 - 39],0,0
2020-03-12,cumulative,icu,[40 - 49],0,0
2020-03-12,cumulative,icu,[50 - 59],0,0
2020-03-12,cumulative,icu,[60 - 69],0,1
2020-03-12,cumulative,icu,[70 - 79],0,1
2020-03-12,cumulative,icu,80+,0,1
2020-03-12,cumulative,icu,total,0,1
2020-03-13,active,cases,[0 - 9],3,8
2020-03-13,active,cases,[10 - 19],11,18
2020-03-13,active,cases,[20 - 29],27,38
2020-03-13,active,cases,[30 - 39],31,44
2020-03-13,active,cases,[40 - 49],23,34
2020-03-13,active,cases,[50 - 59],21,32
2020-03-13,active,cases,[60 - 69],18,28
2020-03-13,active,cases,[70 - 79],11,18
2020-03-13,active,cases,80+,6,12
2020-03-13,active,cases,total,154,187
2020-03-13,active,hospital,[0 - 9],0,0
2020-03-13,active,hospital,[10 - 19],0,0
2020-03-13,active,hospital,[20 - 29],0,1
2020-03-13,active,hospital,[30 - 39],0,2
2020-03-13,active,hospital,[40 - 49],0,2
2020-03-13,active,hospital,[50 - 59],0,2
2020-03-13,active,hospital,[60 - 69],1,3
2020-03-13,active,hospital,[70 - 79],1,3
2020-03-13,active,hospital,80+,0,2
2020-03-13,active,hospital,total,3,7
2020-03-13,active,icu,[0 - 9],0,0
2020-03-13,active,icu,[10 - 19],0,0
2020-03-13,active,icu,[20 - 29],0,0
2020-03-13,active,icu,[30 - 39],0,0
2020-03-13,active,icu,[40 - 49],0,0
2020-03-13,active,icu,[50 - 59],0,0
2020-03-13,active,icu,[60 - 69],0,1
2020-03-13,active,icu,[70 - 79],0,1
2020-03-13,active,icu,80+,0,1
2020-03-13,active,icu,total,0,1
2020-03-13,cumulative,cases,[0 - 9],3,8
2020-03-13,cumulative,cases,[10 - 19],11,18
2020-03-13,cumulative,cases,[20 - 29],27,39
2020-03-13,cumulative,cases,[30 - 39],31,44
2020-03-13,cumulative,cases,[40 - 49],23,34
2020-03-13,cumulative,cases,[50 - 59],21,32
2020-03-13,cumulative,cases,[60 - 69],18,28
2020-03-13,cumulative,cases,[70 - 79],11,18
2020-03-13,cumulative,cases,80+,6,12
2020-03-13,cumulative,cases,total,154,187
2020-03-13,cumulative,hospital,[0 - 9],0,0
2020-03-13,cumulative,hospital,[10 - 19],0,0
2020-03-13,cumulative,hospital,[20 - 29],0,1
2020-03-13,cumulative,hospital,[30 - 39],0,2
2020-03-13,cumulative,hospital,[40 - 49],0,2
2020-03-13,cumulative,hospital,[50 - 59],0,2
2020-03-13,cumulative,hospital,[60 - 69],1,3
2020-03-13,cumulative,hospital,[70 - 79],0,3
2020-03-13,cumulative,hospital,80+,0,2
2020-03-13,cumulative,hospital,total,3,7
2020-03-13,cumulative,icu,[0 - 9],0,0
2020-03-13,cumulative,icu,[10 - 19],0,0
2020-03-13,cumulative,icu,[20 - 29],0,0
2020-03-13,cumulative,icu,[30 - 39],0,0
2020-03-13,cumulative,icu,[40 - 49],0,0
2020-03-13,cumulative,icu,[50 - 59],0,1
2020-03-13,cumulative,icu,[60 - 69],0,1
2020-03-13,cumulative,icu,[70 - 79],0,1
2020-03-13,cumulative,icu,80+,0,1
2020-03-13,cumulative,icu,total,0,1
2020-03-14,active,cases,[0 - 9],4,9
2020-03-14,active,cases,[10 - 19],13,20
2020-03-14,active,cases,[20 - 29],32,45
2020-03-14,active,cases,[30 - 39],37,51
2020-03-14,active,cases,[40 - 49],28,39
2020-03-14,active,cases,[50 - 59],26,37
2020-03-14,active,cases,[60 - 69],22,33
2020-03-14,active,cases,[70 - 79],13,21
2020-03-14,active,cases,80+,7,13
2020-03-14,active,cases,total,184,219
2020-03-14,active,hospital,[0 - 9],0,0
2020-03-14,active,hospital,[10 - 19],0,0
2020-03-14,active,hospital,[20 - 29],0,1
2020-03-14,active,hospital,[30 - 39],0,2
2020-03-14,active,hospital,[40 - 49],0,2
2020-03-14,active,hospital,[50 - 59],0,2
2020-03-14,active,hospital,[60 - 69],1,3
2020-03-14,active,hospital,[70 - 79],1,3
2020-03-14,active,hospital,80+,0,2
2020-03-14,active,hospital,total,4,8
2020-03-14,active,icu,[0 - 9],0,0
2020-03-14,active,icu,[10 - 19],0,0
2020-03-14,active,icu,[20 - 29],0,0
2020-03-14,active,icu,[30 - 39],0,0
2020-03-14,active,icu,[40 - 49],0,0
2020-03-14,active,icu,[50 - 59],0,1
2020-03-14,active,icu,[60 - 69],0,1
2020-03-14,active,icu,[70 - 79],0,1
2020-03-14,active,icu,80+,0,1
2020-03-14,active,icu,total,0,2
2020-03-14,cumulative,cases,[0 - 9],4,9
2020-03-14,cumulative,cases,[10 - 19],13,21
2020-03-14,cumulative,cases,[20 - 29],32,45
2020-03-14,cumulative,cases,[30 - 39],37,51
2020-03-14,cumulative,cases,[40 - 49],27,40
2020-03-14,cumulative,cases,[50 - 59],26,37
2020-03-14,cumulative,cases,[60 - 69],22,32
2020-03-14,cumulative,cases,[70 - 79],13,21
2020-03-14,cumulative,cases,80+,7,13
2020-03-14,cumulative,cases,total,184,219
2020-03-14,cumulative,hospital,[0 - 9],0,0
2020-03-14,cumulative,hospital,[10 - 19],0,0
2020-03-14,cumulative,hospital,[20 - 29],0,1
2020-03-14,cumulative,hospital,[30 - 39],0,2
2020-03-14,cumulative,hospital,[40 - 49],0,2
2020-03-14,cumulative,hospital,[50 - 59],0,3
2020-03-14,cumulative,hospital,[60 - 69],1,3
2020-03-14,cumulative,hospital,[70 - 79],1,3
2020-03-14,cumulative,hospital,80+,0,2
2020-03-14,cumulative,hospital,total,4,8
2020-03-14,cumulative,icu,[0 - 9],0,0
2020-03-14,cumulative,icu,[10 - 19],0,0
2020-03-14,cumulative,icu,[20 - 29],0,0
2020-03-14,cumulative,icu,[30 - 39],0,0
2020-03-14,cumulative,icu,[40 - 49],0,0
2020-03-14,cumulative,icu,[50 - 59],0,1
2020-03-14,cumulative,icu,[60 - 69],0,1
2020-03-14,cumulative,icu,[70 - 79],0,1
2020-03-14,cumulative,icu,80+,0,1
2020-03-14,cumulative,icu,total,0,2
2020-03-15,active,cases,[0 - 9],5,10
2020-03-15,active,cases,[10 - 19],15,24
2020-03-15,active,cases,[20 - 29],38,52
2020-03-15,active,cases,[30 - 39],44,60
2020-03-15,active,cases,[40 - 49],33,45
2020-03-15,active,cases,[50 - 59],31,43
2020-03-15,active,cases,[60 - 69],26,37
2020-03-15,active,cases,[70 - 79],16,24
2020-03-15,active,cases,80+,9,15
2020-03-15,active,cases,total,218,257
2020-03-15,active,hospital,[0 - 9],0,0
2020-03-15,active,hospital,[10 - 19],0,0
2020-03-15,active,hospital,[20 - 29],0,1
2020-03-15,active,hospital,[30 - 39],0,2
2020-03-15,active,hospital,[40 - 49],0,2
2020-03-15,active,hospital,[50 - 59],1,3
2020-03-15,active,hospital,[60 - 69],1,4
2020-03-15,active,hospital,[70 - 79],1,4
2020-03-15,active,hospital,80+,0,3
2020-03-15,active,hospital,total,4,10
2020-03-15,active,icu,[0 - 9],0,0
2020-03-15,active,icu,[10 - 19],0,0
2020-03-15,active,icu,[20 - 29],0,0
2020-03-15,active,icu,[30 - 39],0,0
2020-03-15,active,icu,[40 - 49],0,0
2020-03-15,active,icu,[50 - 59],0,1
2020-03-15,active,icu,[60 - 69],0,1
2020-03-15,active,icu,[70 - 79],0,1
2020-03-15,active,icu,80+,0,1
2020-03-15,active,icu,total,0,2
2020-03-15,cumulative,cases,[0 - 9],5,10
2020-03-15,cumulative,cases,[10 - 19],16,24
2020-03-15,cumulative,cases,[20 - 29],38,53
2020-03-15,cumulative,cases,[30 - 39],44,59
2020-03-15,cumulative,cases,[40 - 49],33,45
2020-03-15,cumulative,cases,[50 - 59],30,43
2020-03-15,cumulative,cases,[60 - 69],26,37
2020-03-15,cumulative,cases,[70 - 79],16,24
2020-03-15,cumulative,cases,80+,9,15
2020-03-15,cumulative,cases,total,218,257
2020-03-15,cumulative,hospital,[0 - 9],0,0
2020-03-15,cumulative,hospital,[10 - 19],0,0
2020-03-15,cumulative,hospital,[20 - 29],0,1
2020-03-15,cumulative,hospital,[30 - 39],0,2
2020-03-15,cumulative,hospital,[40 - 49],0,2
2020-03-15,cumulative,hospital,[50 - 59],1,3
2020-03-15,cumulative,hospital,[60 - 69],1,4
2020-03-15,cumulative,hospital,[70 - 79],1,3
2020-03-15,cumulative,hospital,80+,0,3
2020-03-15,cumulative,hospital,total,4,9
2020-03-15,cumulative,icu,[0 - 9],0,0
2020-03-15,cumulative,icu,[10 - 19],0,0
2020-03-15,cumulative,icu,[20 - 29],0,0
2020-03-15,cumulative,icu,[30 - 39],0,0
2020-03-15,cumulative,icu,[40 - 49],0,0
2020-03-15,cumulative,icu,[50 - 59],0,1
2020-03-15,cumulative,icu,[60 - 69],0,1
2020-03-15,cumulative,icu,[70 - 79],0,1
2020-03-15,cumulative,icu,80+,0,1
2020-03-15,cumulative,icu,total,0,2
2020-03-16,active,cases,[0 - 9],6,11
2020-03-16,active,cases,[10 - 19],18,28
2020-03-16,active,cases,[20 - 29],45,59
2020-03-16,active,cases,[30 - 39],52,68
2020-03-16,active,cases,[40 - 49],38,51
2020-03-16,active,cases,[50 - 59],36,49
2020-03-16,active,cases,[60 - 69],31,43
2020-03-16,active,cases,[70 - 79],19,28
2020-03-16,active,cases,80+,10,17
2020-03-16,active,cases,total,257,299
2020-03-16,active,hospital,[0 - 9],0,0
2020-03-16,active,hospital,[10 - 19],0,0
2020-03-16,active,hospital,[20 - 29],0,1
2020-03-16,active,hospital,[30 - 39],0,2
2020-03-16,active,hospital,[40 - 49],0,2
2020-03-16,active,hospital,[50 - 59],1,3
2020-03-16,active,hospital,[60 - 69],1,4
2020-03-16,active,hospital,[70 - 79],1,4
2020-03-16,active,hospital,80+,1,3
2020-03-16,active,hospital,total,6,11
2020-03-16,active,icu,[0 - 9],0,0
2020-03-16,active,icu,[10 - 19],0,0
2020-03-16,active,icu,[20 - 29],0,0
2020-03-16,active,icu,[30 - 39],0,0
2020-03-16,active,icu,[40 - 49],0,0
2020-03-16,active,icu,[50 - 59],0,1
2020-03-16,active,icu,[60 - 69],0,1
2020-03-16,active,icu,[70 - 79],0,1
2020-03-16,active,icu,80+,0,1
2020-03-16,active,icu,total,0,2
2020-03-16,cumulative,cases,[0 - 9],6,11
2020-03-16,cumulative,cases,[10 - 19],18,27
2020-03-16,cumulative,cases,[20 - 29],45,60
2020-03-16,cumulative,cases,[30 - 39],52,67
2020-03-16,cumulative,cases,[40 - 49],38,52
2020-03-16,cumulative,cases,[50 - 59],36,49
2020-03-16,cumulative,cases,[60 - 69],31,43
2020-03-16,cumulative,cases,[70 - 79],19,28
2020-03-16,cumulative,cases,80+,10,17
2020-03-16,cumulative,cases,total,257,299
2020-03-16,cumulative,hospital,[0 - 9],0,0
2020-03-16,cumulative,hospital,[10 - 19],0,0
2020-03-16,cumulative,hospital,[20 - 29],0,1
2020-03-16,cumulative,hospital,[30 - 39],0,2
2020-03-16,cumulative,hospital,[40 - 49],0,2
2020-03-16,cumulative,hospital,[50 - 59],1,3
2020-03-16,cumulative,hospital,[60 - 69],1,4
2020-03-16,cumulative,hospital,[70 - 79],1,4
2020-03-16,cumulative,hospital,80+,1,3
2020-03-16,cumulative,hospital,total,5,11
2020-03-16,cumulative,icu,[0 - 9],0,0
2020-03-16,cumulative,icu,[10 - 19],0,0
2020-03-16,cumulative,icu,[20 - 29],0,0
2020-03-16,cumulative,icu,[30 - 39],0,0
2020-03-16,cumulative,icu,[40 - 49],0,0
2020-03-16,cumulative,icu,[50 - 59],0,1
2020-03-16,cumulative,icu,[60 - 69],0,1
2020-03-16,cumulative,icu,[70 - 79],0,1
2020-03-16,cumulative,icu,80+,0,1
2020-03-16,cumulative,icu,total,0,2
2020-03-17,active,cases,[0 - 9],7,13
2020-03-17,active,cases,[10 - 19],21,31
2020-03-17,active,cases,[20 - 29],53,70
2020-03-17,active,cases,[30 - 39],61,78
2020-03-17,active,cases,[40 - 49],45,59
2020-03-17,active,cases,[50 - 59],42,56
2020-03-17,active,cases,[60 - 69],36,49
2020-03-17,active,cases,[70 - 79],22,31
2020-03-17,active,cases,80+,12,19
2020-03-17,active,cases,total,301,347
2020-03-17,active,hospital,[0 - 9],0,0
2020-03-17,active,hospital,[10 - 19],0,0
2020-03-17,active,hospital,[20 - 29],0,1
2020-03-17,active,hospital,[30 - 39],0,2
2020-03-17,active,hospital,[40 - 49],0,3
2020-03-17,active,hospital,[50 - 59],1,4
2020-03-17,active,hospital,[60 - 69],2,5
2020-03-17,active,hospital,[70 - 79],1,4
2020-03-17,active,hospital,80+,1,3
2020-03-17,active,hospital,total,7,13
2020-03-17,active,icu,[0 - 9],0,0
2020-03-17,active,icu,[10 - 19],0,0
2020-03-17,active,icu,[20 - 29],0,0
2020-03-17,active,icu,[30 - 39],0,0
2020-03-17,active,icu,[40 - 49],0,0
2020-03-17,active,icu,[50 - 59],0,1
2020-03-17,active,icu,[60 - 69],0,1
2020-03-17,active,icu,[70 - 79],0,1
2020-03-17,active,icu,80+,0,1
2020-03-17,active,icu,total,0,3
2020-03-17,cumulative,cases,[0 - 9],7,13
2020-03-17,cumulative,cases,[10 - 19],22,32
2020-03-17,cumulative,cases,[20 - 29],53,69
2020-03-17,cumulative,cases,[30 - 39],61,78
2020-03-17,cumulative,cases,[40 - 49],45,60
2020-03-17,cumulative,cases,[50 - 59],42,56
2020-03-17,cumulative,cases,[60 - 69],36,49
2020-03-17,cumulative,cases,[70 - 79],22,32
2020-03-17,cumulative,cases,80+,12,20
2020-03-17,cumulative,cases,total,301,347
2020-03-17,cumulative,hospital,[0 - 9],0,0
2020-03-17,cumulative,hospital,[10 - 19],0,0
2020-03-17,cumulative,hospital,[20 - 29],0,1
2020-03-17,cumulative,hospital,[30 - 39],0,2
2020-03-17,cumulative,hospital,[40 - 49],0,3
2020-03-17,cumulative,hospital,[50 - 59],1,4
2020-03-17,cumulative,hospital,[60 - 69],2,5
2020-03-17,cumulative,hospital,[70 - 79],1,5
2020-03-17,cumulative,hospital,80+,1,3
2020-03-17,cumulative,hospital,total,7,13
2020-03-17,cumulative,icu,[0 - 9],0,0
2020-03-17,cumulative,icu,[10 - 19],0,0
2020-03-17,cumulative,icu,[20 - 29],0,0
2020-03-17,cumulative,icu,[30 - 39],0,0
2020-03-17,cumulative,icu,[40 - 49],0,0
2020-03-17,cumulative,icu,[50 - 59],0,1
2020-03-17,cumulative,icu,[60 - 69],0,1
2020-03-17,cumulative,icu,[70 - 79],0,1
2020-03-17,cumulative,icu,80+,0,1
2020-03-17,cumulative,icu,total,0,2
2020-03-18,active,cases,[0 - 9],8,15
2020-03-18,active,cases,[10 - 19],25,36
2020-03-18,active,cases,[20 - 29],62,79
2020-03-18,active,cases,[30 - 39],71,89
2020-03-18,active,cases,[40 - 49],53,69
2020-03-18,active,cases,[50 - 59],49,65
2020-03-18,active,cases,[60 - 69],42,56
2020-03-18,active,cases,[70 - 79],26,37
2020-03-18,active,cases,80+,14,22
2020-03-18,active,cases,total,350,400
2020-03-18,active,hospital,[0 - 9],0,0
2020-03-18,active,hospital,[10 - 19],0,0
2020-03-18,active,hospital,[20 - 29],0,2
2020-03-18,active,hospital,[30 - 39],1,3
2020-03-18,active,hospital,[40 - 49],1,3
2020-03-18,active,hospital,[50 - 59],1,4
2020-03-18,active,hospital,[60 - 69],2,5
2020-03-18,active,hospital,[70 - 79],2,5
2020-03-18,active,hospital,80+,1,4
2020-03-18,active,hospital,total,8,15
2020-03-18,active,icu,[0 - 9],0,0
2020-03-18,active,icu,[10 - 19],0,0
2020-03-18,active,icu,[20 - 29],0,0
2020-03-18,active,icu,[30 - 39],0,0
2020-03-18,active,icu,[40 - 49],0,0
2020-03-18,active,icu,[50 - 59],0,1
2020-03-18,active,icu,[60 - 69],0,1
2020-03-18,active,icu,[70 - 79],0,2
2020-03-18,active,icu,80+,0,1
2020-03-18,active,icu,total,1,3
2020-03-18,cumulative,cases,[0 - 9],8,14
2020-03-18,cumulative,cases,[10 - 19],25,36
2020-03-18,cumulative,cases,[20 - 29],62,79
2020-03-18,cumulative,cases,[30 - 39],71,89
2020-03-18,cumulative,cases,[40 - 49],53,68
2020-03-18,cumulative,cases,[50 - 59],49,65
2020-03-18,cumulative,cases,[60 - 69],42,56
2020-03-18,cumulative,cases,[70 - 79],26,37
2020-03-18,cumulative,cases,80+,14,22
2020-03-18,cumulative,cases,total,350,400
2020-03-18,cumulative,hospital,[0 - 9],0,0
2020-03-18,cumulative,hospital,[10 - 19],0,0
2020-03-18,cumulative,hospital,[20 - 29],0,1
2020-03-18,cumulative,hospital,[30 - 39],1,3
2020-03-18,cumulative,hospital,[40 - 49],1,3
2020-03-18,cumulative,hospital,[50 - 59],1,4
2020-03-18,cumulative,hospital,[60 - 69],2,5
2020-03-18,cumulative,hospital,[70 - 79],2,5
2020-03-18,cumulative,hospital,80+,1,4
2020-03-18,cumulative,hospital,total,8,15
2020-03-18,cumulative,icu,[0 - 9],0,0
2020-03-18,cumulative,icu,[10 - 19],0,0
2020-03-18,cumulative,icu,[20 - 29],0,0
2020-03-18,cumulative,icu,[30 - 39],0,0
2020-03-18,cumulative,icu,[40 - 49],0,0
2020-03-18,cumulative,icu,[50 - 59],0,1
2020-03-18,cumulative,icu,[60 - 69],0,1
2020-03-18,cumulative,icu,[70 - 79],0,1
2020-03-18,cumulative,icu,80+,0,1
2020-03-18,cumulative,icu,total,1,3
2020-03-19,active,cases,[0 - 9],9,16
2020-03-19,active,cases,[10 - 19],29,40
2020-03-19,active,cases,[20 - 29],71,90
2020-03-19,active,cases,[30 - 39],82,103
2020-03-19,active,cases,[40 - 49],61,78
2020-03-19,active,cases,[50 - 59],57,73
2020-03-19,active,cases,[60 - 69],49,64
2020-03-19,active,cases,[70 - 79],29,42
2020-03-19,active,cases,80+,16,25
2020-03-19,active,cases,total,404,460
2020-03-19,active,hospital,[0 - 9],0,0
2020-03-19,active,hospital,[10 - 19],0,1
2020-03-19,active,hospital,[20 - 29],0,2
2020-03-19,active,hospital,[30 - 39],1,3
2020-03-19,active,hospital,[40 - 49],1,3
2020-03-19,active,hospital,[50 - 59],2,5
2020-03-19,active,hospital,[60 - 69],2,6
2020-03-19,active,hospital,[70 - 79],2,6
2020-03-19,active,hospital,80+,1,4
2020-03-19,active,hospital,total,10,17
2020-03-19,active,icu,[0 - 9],0,0
2020-03-19,active,icu,[10 - 19],0,0
2020-03-19,active,icu,[20 - 29],0,0
2020-03-19,active,icu,[30 - 39],0,0
2020-03-19,active,icu,[40 - 49],0,0
2020-03-19,active,icu,[50 - 59],0,1
2020-03-19,active,icu,[60 - 69],0,1
2020-03-19,active,icu,[70 - 79],0,2
2020-03-19,active,icu,80+,0,1
2020-03-19,active,icu,total,1,3
2020-03-19,cumulative,cases,[0 - 9],9,16
2020-03-19,cumulative,cases,[10 - 19],29,40
2020-03-19,cumulative,cases,[20 - 29],72,91
2020-03-19,cumulative,cases,[30 - 39],82,101
2020-03-19,cumulative,cases,[40 - 49],61,78
2020-03-19,cumulative,cases,[50 - 59],57,73
2020-03-19,cumulative,cases,[60 - 69],48,63
2020-03-19,cumulative,cases,[70 - 79],30,40
2020-03-19,cumulative,cases,80+,16,25
2020-03-19,cumulative,cases,total,404,460
2020-03-19,cumulative,hospital,[0 - 9],0,0
2020-03-19,cumulative,hospital,[10 - 19],0,1
2020-03-19,cumulative,hospital,[20 - 29],0,2
2020-03-19,cumulative,hospital,[30 - 39],1,3
2020-03-19,cumulative,hospital,[40 - 49],1,3
2020-03-19,cumulative,hospital,[50 - 59],2,5
2020-03-19,cumulative,hospital,[60 - 69],2,6
2020-03-19,cumulative,hospital,[70 - 79],2,6
2020-03-19,cumulative,hospital,80+,1,4
2020-03-19,cumulative,hospital,total,10,17
2020-03-19,cumulative,icu,[0 - 9],0,0
2020-03-19,cumulative,icu,[10 - 19],0,0
2020-03-19,cumulative,icu,[20 - 29],0,0
2020-03-19,cumulative,icu,[30 - 39],0,0
2020-03-19,cumulative,icu,[40 - 49],0,1
2020-03-19,cumulative,icu,[50 - 59],0,1
2020-03-19,cumulative,icu,[60 - 69],0,2
2020-03-19,cumulative,icu,[70 - 79],0,2
2020-03-19,cumulative,icu,80+,0,1
2020-03-19,cumulative,icu,total,1,3
2020-03-20,active,cases,[0 - 9],11,18
2020-03-20,active,cases,[10 - 19],33,45
2020-03-20,active,cases,[20 - 29],82,102
2020-03-20,active,cases,[30 - 39],94,115
2020-03-20,active,cases,[40 - 49],70,88
2020-03-20,active,cases,[50 - 59],65,83
2020-03-20,active,cases,[60 - 69],56,72
2020-03-20,active,cases,[70 - 79],34,47
2020-03-20,active,cases,80+,19,27
2020-03-20,active,cases,total,465,523
2020-03-20,active,hospital,[0 - 9],0,0
2020-03-20,active,hospital,[10 - 19],0,1
2020-03-20,active,hospital,[20 - 29],0,2
2020-03-20,active,hospital,[30 - 39],1,3
2020-03-20,active,hospital,[40 - 49],1,4
2020-03-20,active,hospital,[50 - 59],2,6
2020-03-20,active,hospital,[60 - 69],3,7
2020-03-20,active,hospital,[70 - 79],3,6
2020-03-20,active,hospital,80+,2,4
2020-03-20,active,hospital,total,12,20
2020-03-20,active,icu,[0 - 9],0,0
2020-03-20,active,icu,[10 - 19],0,0
2020-03-20,active,icu,[20 - 29],0,0
2020-03-20,active,icu,[30 - 39],0,0
2020-03-20,active,icu,[40 - 49],0,1
2020-03-20,active,icu,[50 - 59],0,1
2020-03-20,active,icu,[60 - 69],0,2
2020-03-20,active,icu,[70 - 79],0,2
2020-03-20,active,icu,80+,0,2
2020-03-20,active,icu,total,1,4
2020-03-20,cumulative,cases,[0 - 9],11,18
2020-03-20,cumulative,cases,[10 - 19],33,45
2020-03-20,cumulative,cases,[20 - 29],82,101
2020-03-20,cumulative,cases,[30 - 39],94,116
2020-03-20,cumulative,cases,[40 - 49],70,89
2020-03-20,cumulative,cases,[50 - 59],65,83
2020-03-20,cumulative,cases,[60 - 69],55,71
2020-03-20,cumulative,cases,[70 - 79],34,47
2020-03-20,cumulative,cases,80+,19,28
2020-03-20,cumulative,cases,total,465,523
2020-03-20,cumulative,hospital,[0 - 9],0,0
2020-03-20,cumulative,hospital,[10 - 19],0,1
2020-03-20,cumulative,hospital,[20 - 29],0,2
2020-03-20,cumulative,hospital,[30 - 39],1,3
2020-03-20,cumulative,hospital,[40 - 49],1,4
2020-03-20,cumulative,hospital,[50 - 59],2,5
2020-03-20,cumulative,hospital,[60 - 69],3,7
2020-03-20,cumulative,hospital,[70 - 79],2,6
2020-03-20,cumulative,hospital,80+,1,5
2020-03-20,cumulative,hospital,total,12,19
2020-03-20,cumulative,icu,[0 - 9],0,0
2020-03-20,cumulative,icu,[10 - 19],0,0
2020-03-20,cumulative,icu,[20 - 29],0,0
2020-03-20,cumulative,icu,[30 - 39],0,0
2020-03-20,cumulative,icu,[40 - 49],0,1
2020-03-20,cumulative,icu,[50 - 59],0,1
2020-03-20,cumulative,icu,[60 - 69],0,2
2020-03-20,cumulative,icu,[70 - 79],0,2
2020-03-20,cumulative,icu,80+,0,2
2020-03-20,cumulative,icu,total,1,4
2020-03-21,active,cases,[0 - 9],12,20
2020-03-21,active,cases,[10 - 19],38,51
2020-03-21,active,cases,[20 - 29],94,115
2020-03-21,active,cases,[30 - 39],107,130
2020-03-21,active,cases,[40 - 49],79,99
2020-03-21,active,cases,[50 - 59],74,93
2020-03-21,active,cases,[60 - 69],63,81
2020-03-21,active,cases,[70 - 79],39,52
2020-03-21,active,cases,80+,21,31
2020-03-21,active,cases,total,529,593
2020-03-21,active,hospital,[0 - 9],0,0
2020-03-21,active,hospital,[10 - 19],0,1
2020-03-21,active,hospital,[20 - 29],0,2
2020-03-21,active,hospital,[30 - 39],1,4
2020-03-21,active,hospital,[40 - 49],1,4
2020-03-21,active,hospital,[50 - 59],2,6
2020-03-21,active,hospital,[60 - 69],4,8
2020-03-21,active,hospital,[70 - 79],3,7
2020-03-21,active,hospital,80+,2,5
2020-03-21,active,hospital,total,15,22
2020-03-21,active,icu,[0 - 9],0,0
2020-03-21,active,icu,[10 - 19],0,0
2020-03-21,active,icu,[20 - 29],0,0
2020-03-21,active,icu,[30 - 39],0,1
2020-03-21,active,icu,[40 - 49],0,1
2020-03-21,active,icu,[50 - 59],0,1
2020-03-21,active,icu,[60 - 69],0,2
2020-03-21,active,icu,[70 - 79],0,2
2020-03-21,active,icu,80+,0,2
